city	state_id	lat	lng
Encantada-Ranchito-El_Calaboz	TX	26.0338	-97.6337
Highland_Park	PA	40.6216	-77.5707
Cannelton	IN	37.9106	-86.7377
West_Blocton	AL	33.1186	-87.1253
Sundance	WY	44.4048	-104.3626
Aberdeen	OH	38.6713	-83.7704
Lincoln	MO	38.394	-93.3313
Millers_Creek	NC	36.1909	-81.2356
Tornillo	TX	31.4366	-106.1033
Pemberville	OH	41.4096	-83.4587
Bedford	IA	40.6711	-94.724
Girardville	PA	40.7922	-76.283
Queen_Anne	MD	38.9021	-76.6973
Oakland	OR	43.4233	-123.2969
Dalton	PA	41.5382	-75.739
Brightwood	VA	38.4132	-78.188
Sanford	CO	37.2574	-105.9007
Irwindale	CA	34.1121	-117.9636
Colfax	WI	44.997	-91.7264
Stryker	OH	41.5026	-84.4182
Wingdale	NY	41.6376	-73.5687
Spring_Valley	WI	44.8498	-92.2442
Franklin	TX	31.025	-96.4876
Wagener	SC	33.6512	-81.3625
Cavalier	ND	48.7939	-97.6226
Kemp	TX	32.4351	-96.224
Big_Bend	WI	42.9021	-88.2121
Fruitdale	CA	37.3116	-121.9357
Pendergrass	GA	34.1646	-83.6827
Palomas	PR	18.0135	-66.8688
Basin	WY	44.3804	-108.0466
Grace	ID	42.5756	-111.73
Grass_Lake	MI	42.2511	-84.2073
Rouse	CA	37.6196	-121.0084
Seabrook_Farms	NJ	39.5015	-75.219
Capitan	NM	33.5393	-105.5983
Payson	IL	39.8169	-91.2443
Leavittsburg	OH	41.2469	-80.8769
Stockdale	TX	29.2361	-97.9636
Pennsboro	WV	39.2874	-80.9755
Guayabal	PR	18.076	-66.5016
Cane_Savannah	SC	33.8923	-80.4396
Colma	CA	37.6767	-122.4528
Neoga	IL	39.3215	-88.4502
Keshena	WI	44.8697	-88.6002
Tunnel_Hill	GA	34.8496	-85.0393
Redfield	AR	34.4429	-92.1844
Star	NC	35.3992	-79.7832
Taft_Mosswood	CA	37.9139	-121.2831
Maury	NC	35.4792	-77.5902
Grandview	IL	39.8175	-89.618
Sunman	IN	39.2373	-85.0931
Nixon	PA	40.7844	-79.9341
Daniels	WV	37.724	-81.1267
Belle	WV	38.2336	-81.5385
West_Leechburg	PA	40.634	-79.6171
Ramos	PR	18.3389	-65.7111
Banner_Elk	NC	36.1589	-81.8677
Lakeshire	MO	38.54	-90.3384
Dassel	MN	45.0831	-94.315
Great_Bend	NY	44.0198	-75.7076
Dickson	OK	34.1877	-96.9968
New_Pekin	IN	38.5029	-86.0152
Ucon	ID	43.5936	-111.9594
Falkville	AL	34.3793	-86.9086
Atlantic_Beach	NY	40.5893	-73.7295
Rome_City	IN	41.4893	-85.361
Oceana	WV	37.6927	-81.6324
Farmland	IN	40.1895	-85.1273
South_Uniontown	PA	39.8939	-79.7465
Gholson	TX	31.7123	-97.236
Holly_Hill	SC	33.3245	-80.413
Sharon_Center	OH	41.0961	-81.7393
Johnson_City	KS	37.5703	-101.7447
Woodburn	IN	41.1287	-84.8503
New_Castle_Northwest	PA	41.0221	-80.3566
William_Paterson_University_of_New_Jersey	NJ	40.9478	-74.1989
Elroy	WI	43.7419	-90.2704
Wauregan	CT	41.7498	-71.9138
Stratford	WI	44.8009	-90.0722
Buchanan_Dam	TX	30.7807	-98.4392
Grayson	CA	37.5646	-121.1801
Earlham	IA	41.4943	-94.122
Cumberland_Head	NY	44.7177	-73.398
Do?a_Ana	NM	32.394	-106.8177
Scottville	MI	43.9511	-86.2798
Los_Alamos	CA	34.7419	-120.2746
El_Rancho	NM	35.8928	-106.0856
Hughes_Springs	TX	32.9987	-94.6311
Cashion	OK	35.8009	-97.6771
China_Spring	TX	31.6492	-97.3048
Wildwood	TN	35.7999	-83.8685
Wakefield	NE	42.2665	-96.8632
Des_Arc	AR	34.9776	-91.5067
New_Hackensack	NY	41.6194	-73.8593
Vander	NC	35.0347	-78.7887
Webberville	MI	42.6643	-84.1797
Tower_Lakes	IL	42.2315	-88.1537
Grantsburg	WI	45.7813	-92.6836
Rogersville	AL	34.8251	-87.2821
Aurora	SD	44.2823	-96.6868
West_Swanzey	NH	42.8707	-72.3225
Monroeville	OH	41.244	-82.7018
Seven_Points	TX	32.3291	-96.2142
Ecru	MS	34.355	-89.0222
Newfoundland	NJ	41.0594	-74.4308
Urania	LA	31.8639	-92.2913
Harbor_Isle	NY	40.6018	-73.6647
Avis	PA	41.1858	-77.3164
Miller	SD	44.5204	-98.9869
Fort_Clark_Springs	TX	29.2937	-100.4244
Flordell_Hills	MO	38.7174	-90.2648
Big_Bass_Lake	PA	41.2525	-75.4795
Carbondale	KS	38.8192	-95.6932
Montezuma	IA	41.5834	-92.5276
Waldo	AR	33.3524	-93.2956
Penhook	VA	36.9908	-79.6318
Thomas	OK	35.7452	-98.7451
Sparkill	NY	41.0289	-73.9333
Nellysford	VA	37.9132	-78.8829
Yamhill	OR	45.3409	-123.1846
Menard	TX	30.9185	-99.7837
Forreston	IL	42.1273	-89.5784
Rainbow_Lakes	NJ	40.875	-74.4535
Leland_Grove	IL	39.7787	-89.6838
Alpine	NJ	40.9616	-73.9198
Foscoe	NC	36.1535	-81.7737
Pahoa	HI	19.496	-154.9453
Pelzer	SC	34.6433	-82.4588
Ravenna	MI	43.1888	-85.9415
Gwinn	MI	46.2858	-87.4425
Tioga	ND	48.3947	-102.9431
Tryon	NC	35.2086	-82.2379
Lawrenceville	VA	36.7565	-77.8539
Green_Springs	OH	41.2569	-83.053
Fraser	CO	39.9303	-105.8029
Fairfax	MN	44.5283	-94.7231
Burt	MI	43.2358	-83.9027
Grand_Ronde	OR	45.0739	-123.6211
Redkey	IN	40.3483	-85.1539
Soap_Lake	WA	47.3914	-119.4893
Hillsboro	WI	43.656	-90.3365
Meeker	OK	35.4855	-96.8951
Tangent	OR	44.5477	-123.1109
Palmdale	PA	40.2962	-76.6234
Julian	CA	33.0735	-116.5889
North_Ballston_Spa	NY	43.0194	-73.8516
St._Francis	KS	39.7714	-101.8015
McGraw	NY	42.5938	-76.0975
Pioneer	OH	41.6773	-84.5524
Perryville	AR	35.012	-92.803
Sebastian	TX	26.3454	-97.7964
East_Marion	NY	41.1288	-72.3419
Buffalo	SC	34.7244	-81.6844
Fayetteville	AL	33.1643	-86.4412
Albion	PA	41.8904	-80.3641
Marlinton	WV	38.2245	-80.0905
Red_Boiling_Springs	TN	36.5301	-85.8481
Griggsville	IL	39.7078	-90.7276
Lake_Catherine	IL	42.487	-88.1272
Patton_Village	TX	30.1954	-95.1643
Lamar	TX	28.1439	-96.9888
Pleasureville	KY	38.351	-85.1121
Panama	OK	35.1711	-94.669
Labadieville	LA	29.8246	-90.9525
Pomona_Park	FL	29.5015	-81.5936
Fyffe	AL	34.449	-85.9052
McAlmont	AR	34.7925	-92.196
Norris_City	IL	37.979	-88.3279
Borden	IN	38.4699	-85.9491
Six_Shooter_Canyon	AZ	33.3569	-110.7719
East_Hazel_Crest	IL	41.5758	-87.6503
West_Canton	NC	35.5384	-82.8672
Sheridan	CA	38.9695	-121.3552
Ruckersville	VA	38.2314	-78.3756
Muhlenberg_Park	PA	40.3868	-75.9398
Jonesboro	IN	40.4797	-85.6304
Bay_Park	NY	40.6302	-73.667
Kibler	AR	35.4268	-94.2358
Saint_John_Fisher_College	NY	43.1143	-77.5108
Lomas_Verdes_Comunidad	PR	18.3823	-67.1201
Camp_Hill	AL	32.8002	-85.6536
Duenweg	MO	37.0841	-94.4119
Wisner	NE	41.9891	-96.9147
Caledonia	MS	33.6836	-88.326
Timberlane	IL	42.3372	-88.8696
Whitley_City	KY	36.7238	-84.4731
Morgan_Hill	PA	40.6665	-75.2041
Hiram	OH	41.3115	-81.1429
Eaton_Estates	OH	41.3061	-82.0114
Carey	ID	43.3097	-113.9444
Denton	NC	35.6378	-80.1106
Riner	VA	37.0676	-80.4405
Appleton	MN	45.1998	-96.0225
Ontonagon	MI	46.8665	-89.3122
Chatsworth	IL	40.7293	-88.2974
Newark	AR	35.7076	-91.4434
Bloomington	TX	28.6504	-96.9022
Dellwood	MN	45.0985	-92.9672
Springdale	NC	35.2902	-81.1449
Bushyhead	OK	36.4596	-95.5164
Markle	IN	40.8285	-85.3406
Barneveld	WI	43.0117	-89.8969
Newburg	WI	43.4321	-88.0477
Sargent	TX	28.7966	-95.6465
Ignacio	CO	37.118	-107.6376
Tome	NM	34.739	-106.7251
Brookfield_Center	OH	41.2384	-80.5548
West_Milton	PA	41.0186	-76.8765
Redland	TX	31.4033	-94.7182
Springfield	CO	37.405	-102.6189
Basye	VA	38.8182	-78.7659
Saylorsburg	PA	40.8998	-75.3179
Greenfield	MO	37.4162	-93.8432
Mendon	UT	41.7102	-111.9776
Okawville	IL	38.4344	-89.548
Monette	AR	35.8931	-90.3443
Covelo	CA	39.8025	-123.2499
Theresa	WI	43.5164	-88.4541
Parshall	ND	47.9595	-102.1338
El_Tumbao	PR	18.0015	-66.8995
Hurleyville	NY	41.7418	-74.6753
Deadwood	SD	44.3871	-103.7207
Lyndonville	VT	44.5351	-72.0017
Ceresco	NE	41.058	-96.6459
Gregory	SD	43.23	-99.4208
Seadrift	TX	28.4142	-96.7162
Broadway	NC	35.4579	-79.0547
Saxonburg	PA	40.7509	-79.815
Rock_Port	MO	40.4109	-95.5332
Bradford	RI	41.3944	-71.7541
Tok	AK	63.329	-143.0379
Maricopa	CA	35.0516	-119.4058
Bannockburn	IL	42.1932	-87.8695
Peach_Springs	AZ	35.5315	-113.4319
Fulda	MN	43.8691	-95.6023
Phoenix	IL	41.6118	-87.6308
Duboistown	PA	41.2228	-77.038
Martinsville	IL	39.3381	-87.8814
Big_Sandy	TX	32.586	-95.1127
Colchester	IL	40.4256	-90.7922
Jonesville	VA	36.687	-83.1153
Little_Round_Lake	WI	45.9699	-91.3662
Warren	IL	42.4948	-89.9913
Mansfield_Center	CT	41.7614	-72.1945
Delevan	NY	42.4912	-78.4796
West_Fairview	PA	40.2777	-76.9196
Kingston	IL	42.1008	-88.7619
Wurtland	KY	38.5495	-82.7788
Cannon_Beach	OR	45.8884	-123.9603
Powers_Lake	WI	42.5386	-88.2943
Knightsen	CA	37.9633	-121.6511
Babson_Park	FL	27.8342	-81.5281
Milford_Square	PA	40.4325	-75.4056
Christmas	FL	28.5605	-81.0201
Gretna	VA	36.9492	-79.3647
Mars	PA	40.6969	-80.0141
Frankfort	OH	39.4063	-83.1836
Nebo	NC	35.7106	-81.918
South_Wilton	CT	41.173	-73.4166
Vian	OK	35.5023	-94.9695
Pen_Mar	PA	39.7243	-77.5151
Shoal_Creek	AL	33.4328	-86.6071
Windsor	PA	39.9163	-76.584
Shokan	NY	41.9809	-74.213
Sardinia	OH	39.0071	-83.802
Claude	TX	35.1075	-101.3629
Morenci	AZ	33.0539	-109.331
Athena	OR	45.8133	-118.4926
Herlong	CA	40.1417	-120.1397
Richmond	MN	45.4547	-94.5135
Clarkson	KY	37.4937	-86.2259
Ceredo	WV	38.3961	-82.5535
Parcelas_de_Navarro	PR	18.2301	-66.0043
Mariposa	CA	37.4912	-119.9722
Yutan	NE	41.2431	-96.3959
Tripoli	IA	42.8083	-92.2578
Sleepy_Hollow_Lake	NY	42.3034	-73.8086
Independence	WI	44.3328	-91.4172
Lexington	TX	30.4148	-97.0094
Mustang_Ridge	TX	30.0574	-97.6851
Fairplay	GA	33.6187	-84.8605
Ness_City	KS	38.454	-99.9047
Lexington	MS	33.1163	-90.0498
Laurens	IA	42.8475	-94.848
Wolcott	IN	40.7589	-87.042
La_Harpe	IL	40.5848	-90.9695
Elm_City	NC	35.8044	-77.8561
Bethesda	OH	40.0164	-81.0727
Apollo	PA	40.5848	-79.5647
Schoolcraft	MI	42.117	-85.6337
Montclair_State_University	NJ	40.866	-74.1984
Kensington	NY	40.7932	-73.7222
Coldstream	KY	38.3144	-85.5264
Steele	AL	33.937	-86.2004
Cortland_West	NY	42.5942	-76.2258
Addison	WV	38.4782	-80.4082
Silver_Lake	NJ	39.4675	-75.2408
Bartolo	PR	18.362	-65.8414
Forest_View	IL	41.8072	-87.7798
Willow_Creek	CA	40.9385	-123.6412
Milford	IL	40.6278	-87.6963
Clendenin	WV	38.4859	-81.3503
Murphys_Estates	SC	33.6003	-81.9439
Dilkon	AZ	35.3606	-110.3155
Helena_Flats	MT	48.2863	-114.2369
Flippin	AR	36.2773	-92.5935
Cedar_Ridge	CA	38.066	-120.2737
Lyons	WI	42.6485	-88.3599
Dorothy	NJ	39.4054	-74.8333
Valley_Mills	TX	31.6582	-97.4715
Manton	MI	44.4114	-85.401
Birch_Run	MI	43.2503	-83.7911
Greenfield	IL	39.3444	-90.208
Bellefonte	DE	39.7668	-75.4982
Parrish	AL	33.7323	-87.2802
Manson	WA	47.8816	-120.162
Wetumka	OK	35.2412	-96.2385
Deans	NJ	40.4037	-74.513
Union_Springs	NY	42.8457	-76.6909
Minneota	MN	44.5625	-95.9827
Ash_Flat	AR	36.2365	-91.6067
Pocono_Ranch_Lands	PA	41.1747	-74.9555
Union_City	OK	35.4015	-97.9047
Lannon	WI	43.1521	-88.1605
Emerald_Bay	TX	32.1602	-95.438
Cleveland	AL	33.9964	-86.5671
Onancock	VA	37.7102	-75.7434
Hillside_Lake	NY	41.6191	-73.7944
Greenup	KY	38.5578	-82.8191
Encinal	TX	28.041	-99.3546
Ortonville	MI	42.851	-83.4427
Hoxie	KS	39.3558	-100.4397
Bolivar	WV	39.3241	-77.7517
Sibley	LA	32.5422	-93.2947
Bellevue	MI	42.4443	-85.0187
Dunlap	OH	39.2909	-84.6301
Sunnyside	GA	31.2406	-82.3411
Edgard	LA	30.0362	-90.546
Old_Miakka	FL	27.3199	-82.2777
Olympia	SC	33.9768	-81.0349
Kenton	TN	36.2021	-89.0155
Garden_Grove	FL	28.4716	-82.4349
Prineville_Lake_Acres	OR	44.1676	-120.7889
Porcupine	SD	43.2687	-102.3353
Winchester	OH	38.9436	-83.654
Dover_Plains	NY	41.7395	-73.5733
Flemington	PA	41.1271	-77.4703
Manawa	WI	44.4613	-88.9204
Inkerman	PA	41.297	-75.8165
Marissa	IL	38.2501	-89.7746
Pine_Knoll_Shores	NC	34.6974	-76.8205
Weidman	MI	43.7014	-84.9745
Cole_Camp	MO	38.4595	-93.2025
Centre_Grove	NJ	39.3628	-75.1351
Sweet_Home	AR	34.6707	-92.2465
Farmingdale	NJ	40.1985	-74.1702
Ladd	IL	41.381	-89.2147
Preston	MN	43.6726	-92.0828
Elmer	NJ	39.5919	-75.174
Darmstadt	IN	38.0938	-87.5793
Cambridge	WI	43.0071	-89.0214
La_Crosse	KS	38.5318	-99.3095
Towaoc	CO	37.2126	-108.7265
Hyde	PA	41.0075	-78.4686
Chico	TX	33.296	-97.7986
Crawford	GA	33.8831	-83.1551
St._Peter	WI	43.8377	-88.3466
Clifton	IL	40.9348	-87.9343
Medford	MN	44.1685	-93.2472
Mazon	IL	41.2417	-88.4231
Velda_City	MO	38.6941	-90.2934
Bowling_Green	MD	39.6272	-78.805
Ellicott	CO	38.8256	-104.3829
MacDonnell_Heights	NY	41.7165	-73.8605
Tennessee_Ridge	TN	36.3194	-87.7631
Pickens	MS	32.8913	-89.9696
Reading	MI	41.8396	-84.7478
Kenbridge	VA	36.9609	-78.1284
West_Siloam_Springs	OK	36.1759	-94.5978
South_Barre	VT	44.1646	-72.5038
Las_Campanas	NM	35.7159	-106.0582
Vernon_Valley	NJ	41.2396	-74.4833
Loyal	WI	44.7366	-90.4956
Camp_Point	IL	40.0383	-91.0664
Woodacre	CA	38.0052	-122.6384
Oglethorpe	GA	32.2934	-84.0625
La_Honda	CA	37.3182	-122.2651
Brooksville	MS	33.2367	-88.5781
Stockbridge	MI	42.4483	-84.1757
Lily_Lake	IL	41.9516	-88.4743
Navesink	NJ	40.402	-74.0387
Snyder	OK	34.655	-98.9535
Byrdstown	TN	36.5737	-85.1342
North_Granby	CT	42.0152	-72.844
Jennerstown	PA	40.1635	-79.061
Sun_Valley	ID	43.6838	-114.3339
Stillman_Valley	IL	42.1055	-89.1791
St._Leo	FL	28.3363	-82.2588
Burgettstown	PA	40.3814	-80.3926
Sanborn	NY	43.1451	-78.8777
Ardmore	AL	34.9847	-86.8373
Alma	NE	40.1036	-99.3657
Cross_Plains	TX	32.1271	-99.1658
Sheldon	IL	40.771	-87.5657
Harmony	PA	40.8015	-80.125
Parks	AZ	35.2939	-111.977
East_Camden	AR	33.6084	-92.7443
Brandywine_Bay	NC	34.7384	-76.8303
Irwin	SC	34.6942	-80.8197
Marsing	ID	43.5466	-116.8094
Brooklyn	WI	42.8524	-89.3723
Celoron	NY	42.1052	-79.2777
Homeland	GA	30.8603	-82.0214
Brickerville	PA	40.2226	-76.2863
Mulberry	IN	40.3458	-86.6672
McConnellstown	PA	40.4643	-78.067
Oak_Grove_Heights	AR	36.1271	-90.5085
Tubac	AZ	31.6111	-111.0586
Eclectic	AL	32.6387	-86.0387
Van_Buren	MO	37.0082	-91.0113
Pine_Bluffs	WY	41.1802	-104.0748
Mexico_Beach	FL	29.948	-85.4156
Queen_City	TX	33.1507	-94.1524
Calverton_Park	MO	38.7656	-90.3103
Duluth	WA	45.7838	-122.647
Hotchkiss	CO	38.799	-107.7133
Casa_Blanca	AZ	33.1154	-111.9081
Leesburg	OH	39.3418	-83.552
Crownsville	MD	39.0224	-76.5904
Shattuck	OK	36.2649	-99.8774
Glenwood_City	WI	45.0521	-92.1658
Oran	MO	37.0855	-89.6534
Alto	GA	34.4649	-83.5727
Sweetser	IN	40.5687	-85.767
La_Plata	MO	40.0242	-92.4914
Duncannon	PA	40.3952	-77.0277
Fort_Dick	CA	41.8663	-124.1526
Toast	NC	36.4966	-80.6347
Linden	TN	35.6123	-87.8429
Bayard	NE	41.7572	-103.323
Weston_Mills	NY	42.0738	-78.3714
Pinetops	NC	35.7912	-77.6378
Baltic	CT	41.6139	-72.0865
Elkader	IA	42.8574	-91.4028
Stratford	OK	34.7952	-96.9603
Robinhood	MS	32.2045	-89.9671
Grover	WY	42.802	-110.9405
Owensville	IN	38.2718	-87.6919
Trabuco_Canyon	CA	33.6782	-117.5939
Wolfe_City	TX	33.3686	-96.072
Bainbridge	PA	40.0915	-76.6581
Gardendale	TX	32.0105	-102.3587
Dunnstown	PA	41.1484	-77.4201
Galesville	MD	38.8379	-76.5514
New_Windsor	MD	39.5443	-77.1012
Cambridge	NE	40.2843	-100.1653
Red_Lake_Falls	MN	47.8837	-96.2727
Elm_Creek	NE	40.7201	-99.3755
Kings_Mills	OH	39.3586	-84.2504
Perry	KS	39.0732	-95.3866
Geraldine	AL	34.3579	-86.0037
Fort_Thompson	SD	44.0527	-99.4079
Skidmore	TX	28.2626	-97.6854
Springville	IA	42.047	-91.4542
West_Easton	PA	40.6781	-75.2357
Pleasant_Hills	OH	39.2365	-84.5228
Benwood	WV	40.0139	-80.7328
Foresthill	CA	39.0053	-120.8314
Whitehorn_Cove	OK	35.9936	-95.2868
Hallstead	PA	41.9616	-75.7471
Plandome	NY	40.8069	-73.6996
Mansfield	MO	37.1102	-92.5804
Ames_Lake	WA	47.6346	-121.9664
Remerton	GA	30.8441	-83.3085
Royal_Hawaiian_Estates	HI	19.4413	-155.1841
Skyline-Ganipa	NM	35.0361	-107.6162
Baltic	SD	43.7603	-96.7371
Mucarabones	PR	18.3906	-66.2178
Avoca	IA	41.4828	-95.3373
Alamo	GA	32.1469	-82.7798
Black_Creek	WI	44.4742	-88.4506
Coon_Rapids	IA	41.8747	-94.6785
North_Key_Largo	FL	25.2574	-80.3242
Highpoint	OH	39.2892	-84.3472
Roseland	LA	30.7646	-90.5114
El_Paraiso	PR	18.0648	-66.6021
Cobb_Island	MD	38.2647	-76.8496
Guthrie	KY	36.6503	-87.1735
Munday	TX	33.4471	-99.624
Shullsburg	WI	42.5733	-90.2348
Fairhope	PA	40.115	-79.8388
Rio_Grande	OH	38.8797	-82.3791
Beech_Island	SC	33.4288	-81.8905
Delta_Junction	AK	64.0603	-145.7058
Surf_City	NJ	39.6646	-74.1711
Nellieburg	MS	32.3974	-88.783
Great_Neck_Gardens	NY	40.797	-73.7225
Hagan	GA	32.1536	-81.9304
Sycamore	GA	31.6711	-83.6352
Moenkopi	AZ	36.1125	-111.2212
Culver	IN	41.2166	-86.4243
Omega	GA	31.3389	-83.595
Boston_Heights	OH	41.2539	-81.509
Belmont_Estates	VA	38.4464	-78.9228
Avimor	ID	43.7758	-116.2571
New_Berlin	IL	39.7261	-89.9143
Cascade-Chipita_Park	CO	38.9433	-105.0023
Barker_Heights	NC	35.3104	-82.4412
Shenandoah_Junction	WV	39.353	-77.8375
Richfield_Springs	NY	42.8536	-74.9862
Galena	IN	38.3513	-85.9372
Aetna_Estates	CO	39.7381	-104.6732
Salina	OK	36.2909	-95.1528
Eatons_Neck	NY	40.9324	-73.3955
Atkinson	IL	41.4168	-90.0087
Ten_Mile_Creek	MD	39.2267	-77.3101
Port_Gibson	MS	31.9558	-90.9834
Byng	OK	34.8657	-96.6678
Perry	LA	29.9521	-92.154
Marcellus	MI	42.0261	-85.8131
Susan_Moore	AL	34.0804	-86.4228
Wheaton	MN	45.8059	-96.498
Mount_Hermon	CA	37.051	-122.0533
Iva	SC	34.3071	-82.6636
St._Martins	MO	38.5942	-92.3312
Green_Village	NJ	40.7386	-74.446
New_Vienna	OH	39.3255	-83.6941
Winnebago	MN	43.7645	-94.1702
Bonnie_Brae	IL	41.5999	-88.0343
Bylas	AZ	33.1291	-110.1162
Cacao	PR	18.4525	-66.9559
Hawi	HI	20.2263	-155.8389
Barbourmeade	KY	38.2986	-85.6009
Ridgeway	VA	36.5781	-79.8583
Lemmon	SD	45.9383	-102.1598
Joseph	OR	45.3525	-117.2304
Brookside	AL	33.6372	-86.9002
Markesan	WI	43.7098	-88.9907
Tower_City	PA	40.5884	-76.553
Herscher	IL	41.0493	-88.1006
Black_Hammock	FL	28.7107	-81.1801
Gnadenhutten	OH	40.3598	-81.4289
Milmay	NJ	39.4433	-74.8668
Mora	PR	18.4626	-67.0323
Harper	KS	37.2851	-98.0276
Andalusia	IL	41.4372	-90.7165
Bull_Valley	IL	42.3227	-88.3633
Harkers_Island	NC	34.7002	-76.5612
Peabody	KS	38.1683	-97.1043
Warrensburg	IL	39.932	-89.0628
Somerville	TX	30.346	-96.5311
Moreland	ID	43.2195	-112.4378
Gillett	WI	44.8897	-88.3063
Valmeyer	IL	38.3064	-90.2979
Whitaker	PA	40.4007	-79.8863
Hays	NC	36.2469	-81.1142
Gretna	FL	30.5929	-84.6876
Kotlik	AK	63.0305	-163.553
Simmesport	LA	30.9806	-91.8143
Newell	WV	40.6175	-80.5997
Dutch_Island	GA	32.0047	-81.0317
Lyons	OR	44.7777	-122.6098
Powderly	TX	33.809	-95.505
Claysburg	PA	40.2915	-78.4514
Shawneetown	IL	37.7157	-88.1866
Russiaville	IN	40.4187	-86.2728
Wooster	AR	35.1998	-92.4503
Gridley	IL	40.7437	-88.8809
Kincaid	IL	39.5868	-89.4166
Midway	AR	36.3911	-92.4732
St._John	KS	38	-98.7611
Archie	MO	38.4809	-94.351
Mexico	IN	40.8143	-86.1113
Redington_Beach	FL	27.8128	-82.8096
East_Spencer	NC	35.6816	-80.4228
Kamiah	ID	46.2269	-116.0283
Westfield	WI	43.8851	-89.4926
Canaan	CT	42.0347	-73.3322
Woodsboro	MD	39.5328	-77.3097
New_Milford	IL	42.175	-89.0569
Sophia	WV	37.7117	-81.2525
Centreville	MI	41.9213	-85.5259
Walnut	IL	41.5571	-89.5912
Cordova	NC	34.9103	-79.8119
Three_Oaks	MI	41.7985	-86.6139
New_Sarpy	LA	29.9809	-90.3832
Boyceville	WI	45.0427	-92.0384
Starbuck	MN	45.6116	-95.5322
Heidelberg	PA	40.3914	-80.0923
Machias	WA	47.9918	-122.0517
Caraway	AR	35.7597	-90.3222
Moroni	UT	39.527	-111.583
Buchanan	GA	33.803	-85.1804
Simpson	PA	41.5945	-75.4813
Avilla	AR	34.7003	-92.5794
Augusta	KY	38.7723	-84.0003
Newville	PA	40.1702	-77.4016
Cornwells_Heights	PA	40.0771	-74.9517
Plains	KS	37.2642	-100.5898
King_Cove	AK	55.0858	-162.2978
Ruston	WA	47.2982	-122.5103
Castlewood	VA	36.8782	-82.2879
Gerald	MO	38.3992	-91.3305
Mallory	WV	37.7302	-81.8243
Augusta	WI	44.6784	-91.1204
West_Mayfield	PA	40.7802	-80.3387
Haverford_College	PA	40.0081	-75.3065
Ivey	GA	32.9092	-83.2983
Rainelle	WV	37.9678	-80.7718
Dryden	MI	42.9456	-83.124
Verona	KY	38.8122	-84.6649
Wartburg	TN	36.1038	-84.5859
Ardmore	TN	35.0031	-86.8548
Beaverton	MI	43.8809	-84.4883
San_Antonio	FL	28.3395	-82.2786
Cordry_Sweetwater_Lakes	IN	39.3085	-86.1227
Tatum	TX	32.3159	-94.5189
Factoryville	PA	41.5602	-75.7823
Maple_Bluff	WI	43.1131	-89.3718
Beloit	OH	40.9196	-80.9964
Lindsay	TX	33.6418	-97.2186
Genesee	ID	46.5516	-116.9284
Enigma	GA	31.4076	-83.329
Balfour	NC	35.3494	-82.4825
Curtice	OH	41.616	-83.3743
Woodstock	AL	33.2193	-87.149
Lakewood_Club	MI	43.3761	-86.2563
Roberta	GA	32.7196	-84.0104
Marvell	AR	34.5563	-90.9153
Fruitland	IA	41.3475	-91.1288
Loretto	PA	40.5086	-78.6349
Quinnesec	MI	45.803	-87.9958
Rio_Vista	TX	32.2351	-97.3745
Benavides	TX	27.5969	-98.4137
Toa_Baja	PR	18.4439	-66.2547
Fruitport	MI	43.1248	-86.1561
Kaaawa	HI	21.5485	-157.8534
Colbert	OK	33.8579	-96.5059
Lake_Telemark	NJ	40.961	-74.497
Crocker	WA	47.0843	-122.1226
Kent_City	MI	43.2202	-85.7539
Granger	TX	30.718	-97.4411
Ama	LA	29.944	-90.2967
DeLand_Southwest	FL	29.0078	-81.3113
Swifton	AR	35.8245	-91.1294
Mansfield	AR	35.0635	-94.2373
Ladoga	IN	39.9167	-86.7989
Cando	ND	48.4872	-99.2026
Sutton-Alpine	AK	61.7428	-148.8548
Brookdale	CA	37.1057	-122.1106
Litchfield	MI	42.0413	-84.7578
Waukomis	OK	36.2842	-97.9005
Sharon	TN	36.2349	-88.8252
New_Deal	TX	33.7322	-101.8435
Bethany	IL	39.6443	-88.7411
Playa_Fortuna	PR	18.3759	-65.746
Shell_Valley	ND	48.8108	-99.8273
Chocowinity	NC	35.5148	-77.1017
Edgerton	MN	43.8753	-96.1305
Washington	WV	39.2422	-81.6679
Eastport	ME	44.9137	-67.0183
Bradford_Woods	PA	40.6369	-80.0809
Bangor	WI	43.8937	-90.9934
Julesburg	CO	40.9849	-102.2627
Wurtsboro	NY	41.5761	-74.4856
Midway	FL	28.7924	-81.2314
McClure	PA	40.7078	-77.3107
Onarga	IL	40.7153	-88.0108
Mescal	AZ	31.9676	-110.4368
Hideout	UT	40.6437	-111.4014
Arthurdale	WV	39.4953	-79.8168
Newport	DE	39.7135	-75.6046
Ponderay	ID	48.3092	-116.539
Houston	PA	40.2494	-80.211
Prospect	OH	40.454	-83.1847
North_Apollo	PA	40.5938	-79.5563
Nottingham	PA	39.7509	-76.0258
Monroeville	IN	40.9735	-84.8675
Springville	VA	37.194	-81.3999
Berryville	TX	32.0877	-95.4664
Goodman	MO	36.7388	-94.4091
Beesleys_Point	NJ	39.2777	-74.6333
Friedens	PA	40.0449	-79.0028
Camanche_North_Shore	CA	38.2442	-120.9538
Cove_Creek	NC	36.2763	-81.7829
Hagerman	ID	42.8164	-114.8974
Fuig	PR	17.9857	-66.917
Clinton	OH	40.9284	-81.6304
Bedminster	NJ	40.6745	-74.6592
Marshallton	PA	40.7853	-76.5366
